23	63.000000	1.000000	21.000000	1.000000
24	103.000000	1.000000	34.000000	1.000000
25	167.000000	1.000000	54.000000	2.000000
26	283.000000	3.000000	86.000000	2.000000
27	435.000000	5.000000	140.000000	5.000000
28	703.000000	7.000000	233.000000	7.000000
29	1144.000000	11.000000	371.000000	12.000000
30	1843.000000	19.000000	621.000000	18.000000
31	2980.000000	30.000000	976.000000	31.000000
32	4817.000000	49.000000	1574.000000	50.000000
