40000	1400.000000	95.000000	1.240000
50000	1667.000000		
60000	2002.000000		
70000	2338.000000		
80000	2665.000000		
90000	3001.000000		
100000	3345.000000		
110000	3672.000000		
120000	4006.000000		
130000	4342.000000		
