40000	568.000000	94.400000	0.450000
50000	774.000000		
60000	859.000000		
70000	1003.000000		
80000	1140.000000		
90000	1309.000000		
100000	1420.000000		
110000	1560.000000		
120000	1717.000000		
130000	1854.000000		
