40000	1300.275000	11.170000	525.305000
50000	1622.100000	14.970000	653.120000
60000	1947.635000	16.400000	783.585000
70000	2269.935000	17.925000	913.950000
80000	2593.990000	20.290000	1044.590000
90000	2918.375000	22.855000	1174.985000
100000	3243.220000	25.435000	1304.870000
110000	3569.175000	28.065000	1436.695000
120000	3893.300000	30.670000	1564.895000
130000	4215.875000	33.330000	1696.740000
