5000	1530.510000	9.480000	477.445000
10000	3230.540000	20.600000	1054.960000
15000	5534.650000	31.315000	1690.690000
20000	7087.295000	44.395000	2291.540000
25000	9654.440000	59.050000	2944.780000
30000	11294.970000	73.605000	3587.860000
35000	14113.040000	89.765000	4252.195000
40000	15687.430000	105.210000	4901.045000
45000	17969.615000	121.820000	5566.905000
50000	21048.265000	138.370000	6456.765000
