Linux 3.19.0-56-generic (aegis) 	04.04.2016 	_x86_64_	(1 CPU)

14.49.41      UID       PID    %usr %system  %guest    %CPU   CPU  Command
14.49.42     1000      5778   29,29    0,00    0,00   29,29     0  node
14.49.43     1000      5778    0,00    0,00    0,00    0,00     0  node
14.49.44     1000      5778    0,00    0,00    0,00    0,00     0  node
14.49.45     1000      5778    0,00    0,00    0,00    0,00     0  node
14.49.46     1000      5778    0,00    0,00    0,00    0,00     0  node
Average:     1000      5778    5,89    0,00    0,00    5,89     -  node
