1	1	1	3	5	7	12	18	31	48
0	5	1	3	4	10	12	18	30	48
0	3	2	3	5	10	11	19	29	50
1	3	2	3	4	10	11	19	29	48
0	3	3	2	5	9	12	18	30	48
0	4	1	3	4	10	11	19	30	48
1	3	2	3	4	10	11	19	29	49
0	1	3	3	5	9	12	18	49	116
1	1	3	6	8	14	30	35	57	100
1	1	2	4	12	15	23	26	30	48
0	3	2	3	4	9	12	18	34	49
1	4	2	25	5	7	12	19	31	54
1	3	2	3	4	10	12	19	30	63
1	3	2	3	4	9	12	18	30	50
1	1	3	4	4	8	12	19	31	48
0	3	2	3	4	9	12	18	30	48
0	3	2	3	4	9	12	18	30	48
1	2	2	3	4	9	12	18	30	48
0	4	1	3	4	9	11	19	30	49
1	3	2	2	6	9	11	19	29	63
0	3	2	3	4	9	11	19	30	48
1	3	2	2	5	9	11	26	33	49
0	4	1	3	4	9	11	19	29	49
1	2	2	3	4	9	11	19	30	48
1	2	3	2	5	8	12	18	30	51
0	3	2	3	4	9	11	18	31	49
1	3	3	3	4	9	11	18	30	64
1	2	2	3	8	10	12	22	32	52
1	1	4	3	4	10	12	21	32	54
1	3	18	23	27	14	16	20	38	59
0	1	5	3	4	9	12	20	34	53
1	1	2	4	4	9	13	19	35	49
1	2	22	10	23	12	17	20	56	57
1	6	2	3	4	9	12	20	32	53
0	2	2	2	5	9	13	18	33	61
1	2	2	4	5	8	12	19	32	51
1	2	2	2	6	8	12	18	30	49
1	2	2	3	5	8	12	18	30	49
0	1	4	3	4	8	12	20	30	49
1	2	2	3	5	9	11	19	29	50
1	3	2	2	5	13	12	18	30	64
1	2	3	2	5	8	12	18	30	48
0	1	4	3	5	8	12	18	30	50
1	2	2	4	4	8	12	19	29	49
1	2	3	2	5	9	11	18	30	49
0	3	2	3	5	8	12	18	30	48
0	3	2	3	5	8	12	18	30	48
1	2	3	5	4	10	11	20	30	65
0	4	1	3	4	9	11	19	30	48
1	2	3	3	4	8	12	18	30	48
1	2	3	3	4	9	11	18	30	48
1	2	3	2	5	8	12	20	30	49
0	1	4	3	4	8	13	19	29	49
1	2	3	3	4	9	12	18	31	48
1	2	4	2	5	9	12	19	31	67
1	3	2	3	4	9	11	19	31	48
1	3	2	3	4	9	11	19	30	48
2	2	1	3	5	8	12	18	31	48
0	3	2	3	5	9	12	19	31	49
1	2	3	2	5	9	11	19	31	52
1	3	2	3	5	8	12	19	30	50
0	1	3	3	5	8	12	18	30	64
1	2	3	3	4	9	11	18	30	48
1	2	3	3	4	9	12	18	30	50
0	3	2	3	5	9	12	19	31	49
0	1	4	3	4	8	13	18	32	50
1	3	2	3	4	9	11	19	30	49
2	2	1	3	4	9	11	19	30	48
1	2	2	3	6	8	11	19	31	64
1	1	3	4	4	8	12	19	30	49
1	2	3	3	4	8	13	19	31	50
1	2	3	3	4	9	11	19	30	49
0	4	2	2	5	8	12	18	30	49
1	2	3	3	4	9	11	19	29	49
1	2	3	2	5	8	12	18	30	50
1	1	3	5	4	8	12	19	32	63
1	2	3	3	4	9	11	20	30	49
0	3	3	2	5	8	12	18	30	49
1	3	2	3	4	9	11	19	29	49
1	2	3	3	4	9	11	19	30	54
1	2	3	3	4	8	12	18	31	49
1	3	2	3	4	9	11	19	29	50
1	1	1	3	4	9	12	18	32	62
0	3	2	3	5	8	12	18	30	53
0	2	4	4	7	18	24	50	34	48
1	2	2	3	5	8	12	18	30	49
1	1	4	3	4	8	12	19	29	49
1	2	3	3	4	8	12	19	29	48
1	2	3	2	5	8	12	20	31	50
1	3	2	3	4	9	11	33	30	48
0	1	4	3	4	8	12	19	30	48
1	2	3	3	4	9	11	18	30	48
1	2	2	3	5	8	12	18	31	49
1	2	3	3	4	9	11	18	30	49
1	3	2	2	5	8	12	19	29	49
1	4	1	3	4	9	12	18	30	50
0	3	2	3	5	9	12	18	30	63
1	1	4	3	4	8	12	18	30	48
1	2	3	2	5	8	12	18	30	49
0	4	1	3	4	9	11	19	30	48
