63	103	165	265	432	697	1130	1827	2951	4767
69	102	164	268	430	697	1128	1826	2948	4772
65	102	164	268	430	697	1128	1826	2948	4772
65	101	164	265	432	697	1127	1826	2950	4771
65	101	165	266	431	697	1128	1832	2955	4835
70	102	164	267	432	698	1128	1825	2949	4772
65	102	164	268	431	698	1128	1826	2949	4772
65	102	164	266	431	698	1128	1825	2951	4771
65	101	165	266	432	697	1128	1827	2967	4771
63	102	164	268	431	697	1128	1830	2951	4775
70	101	165	267	429	698	1128	1825	2949	4773
65	102	164	267	430	698	1128	1825	2950	4771
65	101	165	267	430	698	1127	1826	2950	4771
65	101	165	266	431	698	1128	1826	2951	4778
76	102	165	268	433	698	1129	1826	2949	4773
64	102	163	265	429	694	1122	1815	2939	4751
65	101	164	264	429	694	1122	1817	2939	4751
65	101	164	264	430	695	1122	1816	2938	4751
65	101	164	265	429	693	1140	1817	2940	4756
65	101	164	265	429	694	1123	1815	2941	4752
65	101	164	265	429	693	1123	1816	2940	4751
65	101	164	264	430	694	1123	1817	2938	4752
65	101	164	264	429	694	1122	1816	2938	4751
65	101	163	265	430	693	1123	1815	2940	4767
65	101	164	265	429	693	1123	1817	2940	4752
69	101	164	266	428	694	1123	1815	2939	4752
64	101	164	265	430	693	1123	1815	2938	4752
65	101	163	265	429	694	1123	1815	2938	4767
64	102	163	265	429	694	1122	1815	2938	4756
64	101	164	265	429	694	1122	1818	2939	4751
64	101	164	264	431	693	1123	1815	2938	4755
69	101	164	266	428	693	1122	1816	2937	4750
65	101	164	264	430	693	1123	1815	2939	4750
64	102	163	265	429	693	1123	1822	2944	4752
64	101	164	265	429	695	1124	1815	2938	4751
64	102	163	265	429	694	1122	1816	2938	4754
69	101	164	266	428	693	1123	1815	2939	4751
64	101	164	265	429	693	1124	1816	2938	4767
65	101	164	264	430	693	1123	1820	2940	4751
65	101	164	264	430	693	1122	1816	2938	4751
65	101	164	264	430	694	1122	1815	2940	4753
69	102	163	266	429	693	1122	1816	2939	4750
64	102	163	265	429	694	1123	1816	2938	4751
64	102	164	272	428	693	1126	1952	2939	4754
64	101	164	264	430	693	1122	1816	2938	4751
65	101	164	264	430	693	1123	1815	2940	4753
70	101	163	266	429	694	1122	1817	2938	4749
65	101	163	266	430	693	1123	1815	2955	4752
64	102	165	268	429	694	1123	1815	2939	4753
65	101	164	264	430	693	1122	1816	2938	4751
65	101	164	264	430	693	1123	1816	2939	4750
