40000	1409.000000	94.610000	1.290000
50000	1687.000000		
60000	2018.000000		
70000	2370.000000		
80000	2691.000000		
90000	3028.000000		
100000	3367.000000		
110000	3712.000000		
120000	4042.000000		
130000	4373.000000		
