23	3.000000	1.000000
24	1.000000	5.000000
25	2.000000	2.000000
26	8.000000	1.000000
27	3.000000	4.000000
28	5.000000	4.000000
29	8.000000	7.000000
30	13.000000	12.000000
31	20.000000	18.000000
32	32.000000	43.000000
