5000	1571.640000	99.500000	1.310000
10000	3553.185000		
15000	5221.215000		
20000	8118.935000		
25000	9448.855000		
30000	11556.075000		
35000	15042.540000		
40000	16385.340000		
45000	17817.685000		
50000	20215.905000		
