5000	1542.000000	99.500000	1.450000
10000	3396.000000		
15000	5226.000000		
20000	7548.000000		
25000	9613.000000		
30000	12016.000000		
35000	13545.000000		
40000	17119.000000		
45000	18993.000000		
50000	201351541.000000		
