5000	483.000000	94.410000	0.450000
10000	1105.000000		
15000	1693.000000		
20000	2346.000000		
25000	3052.000000		
30000	3756.000000		
35000	4359.000000		
40000	5154.000000		
45000	5864.000000		
50000	6334.000000		
