Linux 3.19.0-56-generic (aegis) 	04.04.2016 	_x86_64_	(1 CPU)

14.57.05      UID       PID    %usr %system  %guest    %CPU   CPU  Command
14.57.06     1000      6208   95,96    0,00    0,00   95,96     0  node
14.57.07     1000      6208   88,00    0,00    0,00   88,00     0  node
14.57.08     1000      6208   96,00    0,00    0,00   96,00     0  node
14.57.09     1000      6208   96,00    0,00    0,00   96,00     0  node
14.57.10     1000      6208   96,97    0,00    0,00   96,97     0  node
Average:     1000      6208   94,58    0,00    0,00   94,58     -  node
