5000	13.000000	26.000000
10000	23.000000	55.000000
15000	41.000000	93.000000
20000	54.000000	128.000000
25000	68.000000	166.000000
30000	104.000000	220.000000
35000	126.000000	283.000000
40000	135.000000	317.000000
45000	146.000000	342.000000
50000	174.000000	444.000000
