40000	48.000000	18.000000
50000	17.000000	18.000000
60000	20.000000	20.000000
70000	24.000000	25.000000
80000	27.000000	28.000000
90000	30.000000	32.000000
100000	33.000000	35.000000
110000	37.000000	37.000000
120000	40.000000	41.000000
130000	43.000000	44.000000
