23	1.000000	6.000000
24	0.000000	1.000000
25	1.000000	2.000000
26	2.000000	3.000000
27	3.000000	5.000000
28	4.000000	7.000000
29	7.000000	11.000000
30	12.000000	19.000000
31	18.000000	39.000000
32	36.000000	49.000000
