521	652	785	912	1044	1175	1303	1434	1563	1696
519	646	777	918	1035	1168	1310	1423	1551	1687
521	645	777	905	1035	1163	1292	1423	1551	1683
521	645	777	904	1036	1163	1292	1422	1553	1682
521	646	776	905	1035	1163	1293	1423	1551	1682
520	646	777	905	1036	1163	1293	1423	1551	1683
521	645	777	905	1034	1163	1293	1427	1552	1684
520	645	778	904	1035	1166	1294	1422	1552	1682
520	646	776	905	1036	1163	1294	1422	1552	1681
519	645	777	906	1035	1163	1294	1421	1552	1681
519	645	778	904	1035	1163	1293	1422	1553	1681
520	646	777	904	1036	1162	1293	1422	1552	1682
521	645	788	905	1035	1164	1310	1422	1553	1687
526	646	777	905	1035	1163	1293	1422	1553	1681
518	646	776	905	1035	1164	1292	1422	1552	1682
519	646	777	904	1035	1163	1294	1422	1552	1682
519	646	776	904	1036	1163	1295	1422	1553	1681
521	645	777	904	1035	1165	1295	1426	1552	1682
520	645	777	905	1037	1164	1293	1422	1552	1682
521	645	776	905	1035	1163	1293	1422	1551	1680
521	646	779	905	1035	1163	1294	1421	1551	1681
520	646	776	905	1035	1163	1293	1422	1551	1684
520	646	777	905	1034	1164	1293	1422	1553	1682
531	646	776	1044	1036	1163	1310	1423	1554	1681
520	645	777	906	1035	1164	1292	1423	1552	1682
518	646	776	906	1034	1164	1293	1423	1552	1682
520	646	777	905	1034	1165	1293	1423	1551	1682
519	646	777	905	1034	1166	1293	1422	1551	1682
519	646	776	905	1036	1164	1299	1421	1552	1685
525	647	777	905	1036	1164	1292	1422	1552	1681
520	646	776	905	1035	1164	1293	1423	1552	1683
520	645	777	904	1035	1163	1293	1422	1553	1682
520	645	777	904	1035	1165	1293	1421	1553	1682
519	646	777	905	1035	1164	1292	1422	1553	1693
520	646	777	906	1099	1163	1310	1427	1550	1682
519	646	777	905	1034	1163	1294	1422	1552	1682
520	646	777	904	1035	1164	1293	1421	1552	1682
519	646	777	905	1035	1164	1293	1422	1552	1683
520	646	777	905	1035	1164	1293	1422	1552	1682
519	646	778	905	1036	1166	1294	1422	1552	1681
520	647	779	905	1034	1164	1293	1422	1553	1682
518	647	777	905	1035	1163	1294	1422	1552	1683
520	646	778	905	1034	1164	1292	1423	1553	1681
520	646	777	905	1035	1163	1292	1423	1552	1682
520	646	777	904	1035	1163	1294	1423	1563	1686
525	646	777	905	1035	1163	1313	1423	1552	1681
520	646	777	904	1035	1165	1294	1422	1551	1682
520	646	777	904	1036	1163	1294	1422	1551	1682
519	647	776	906	1036	1163	1293	1422	1553	1682
520	646	777	906	1035	1163	1294	1422	1552	1682
520	647	777	910	1036	1163	1294	1421	1551	1684
521	647	777	905	1034	1164	1293	1423	1552	1683
520	646	777	905	1034	1164	1293	1422	1554	1681
519	646	776	905	1035	1164	1292	1423	1553	1682
518	646	777	905	1035	1164	1293	1423	1552	1682
520	646	777	905	1035	1163	1294	1429	1563	1683
518	648	776	905	1036	1181	1294	1423	1552	1682
518	647	776	905	1036	1164	1292	1422	1552	1681
519	645	778	905	1035	1164	1292	1422	1551	1682
518	646	778	905	1035	1164	1292	1423	1552	1681
520	646	776	905	1035	1164	1293	1423	1551	1686
524	646	781	905	1036	1164	1292	1423	1551	1685
520	646	776	905	1034	1164	1292	1422	1552	1683
521	645	777	905	1035	1164	1293	1423	1552	1683
520	646	776	905	1036	1163	1292	1423	1553	1681
520	646	777	905	1035	1163	1294	1422	1552	1682
520	646	777	905	1035	1165	1293	1434	1552	1682
519	646	777	905	1037	1181	1293	1423	1552	1681
520	646	777	906	1035	1163	1293	1422	1552	1682
520	646	778	904	1035	1164	1292	1423	1551	1682
521	646	777	905	1035	1164	1293	1422	1552	1683
520	646	777	905	1035	1163	1293	1423	1552	1682
520	650	777	904	1036	1163	1292	1422	1555	1683
520	646	776	906	1034	1164	1293	1423	1552	1681
520	646	779	904	1036	1163	1293	1424	1552	1682
520	646	777	905	1035	1163	1294	1422	1552	1682
520	646	776	905	1035	1164	1295	1422	1552	1685
525	647	777	905	1037	1164	1304	1422	1552	1682
520	646	777	906	1037	1181	1294	1422	1551	1682
520	645	778	906	1035	1163	1293	1422	1552	1681
520	646	777	906	1036	1163	1292	1422	1553	1683
520	646	776	905	1035	1164	1293	1421	1554	1682
520	646	777	905	1035	1163	1294	1421	1554	1687
520	647	777	905	1035	1164	1294	1423	1554	1681
520	646	777	905	1036	1162	1294	1422	1552	1682
519	646	777	906	1035	1163	1294	1422	1552	1681
520	645	777	905	1035	1164	1293	1422	1552	1681
520	646	777	904	1036	1164	1293	1422	1551	1682
518	646	776	906	1036	1174	1294	1422	1616	1682
521	647	778	905	1036	1181	1293	1421	1553	1681
521	646	776	906	1036	1163	1293	1422	1553	1682
520	646	777	906	1034	1163	1292	1423	1553	1681
520	646	777	904	1035	1163	1294	1422	1553	1681
519	647	776	905	1035	1164	1293	1423	1556	1687
525	647	776	905	1034	1165	1294	1424	1551	1682
521	646	776	906	1034	1165	1293	1422	1553	1682
520	646	777	904	1035	1165	1293	1422	1553	1681
518	646	777	905	1036	1164	1292	1422	1552	1682
519	646	776	907	1034	1164	1292	1422	1552	1682
519	647	777	904	1046	1165	1293	1422	1553	1683
519	648	776	905	1035	1181	1293	1422	1551	1683
519	645	777	904	1035	1164	1292	1422	1554	1682
520	646	777	904	1034	1165	1293	1422	1554	1682
518	646	777	905	1034	1164	1292	1424	1552	1682
519	646	777	905	1035	1164	1294	1422	1558	1684
520	646	777	904	1035	1165	1295	1421	1552	1682
519	646	777	905	1035	1165	1293	1422	1551	1682
520	645	777	905	1036	1164	1293	1422	1552	1682
520	646	779	905	1035	1163	1294	1421	1552	1683
521	646	778	904	1035	1163	1293	1422	1554	1686
525	646	782	911	1040	1165	1293	1422	1554	1684
520	646	778	904	1035	1181	1293	1421	1553	1682
519	645	776	905	1035	1164	1293	1421	1554	1682
518	646	777	905	1035	1163	1293	1423	1553	1681
519	646	777	905	1035	1164	1293	1421	1552	1682
520	645	777	905	1034	1165	1293	1427	1552	1683
521	645	778	905	1036	1165	1294	1421	1552	1682
521	646	777	906	1035	1163	1293	1422	1552	1682
520	646	778	904	1035	1163	1293	1422	1552	1681
519	646	776	905	1034	1164	1293	1421	1551	1683
519	645	777	905	1035	1163	1293	1422	1552	1682
519	656	777	905	1036	1163	1293	1422	1554	1684
520	646	777	905	1035	1181	1293	1423	1552	1682
520	646	777	905	1035	1163	1293	1424	1551	1683
519	647	776	905	1034	1163	1295	1422	1551	1682
520	646	777	905	1036	1164	1294	1422	1552	1685
525	647	776	905	1036	1164	1298	1423	1552	1682
520	646	777	906	1037	1164	1293	1422	1551	1683
520	646	778	905	1035	1163	1293	1422	1553	1681
520	647	777	905	1035	1164	1292	1421	1552	1684
519	647	776	905	1035	1163	1294	1422	1552	1683
519	646	777	905	1034	1164	1292	1423	1553	1692
520	647	776	905	1035	1163	1292	1425	1553	1681
520	646	777	905	1034	1181	1292	1424	1551	1681
520	646	777	904	1035	1163	1294	1422	1551	1682
519	647	776	905	1035	1165	1293	1423	1551	1683
520	646	777	905	1037	1163	1293	1422	1552	1681
520	646	777	906	1036	1170	1294	1422	1551	1682
521	647	777	907	1035	1163	1293	1423	1552	1681
520	646	776	905	1035	1163	1293	1423	1551	1683
519	645	777	904	1035	1163	1292	1423	1552	1682
520	646	777	905	1035	1164	1293	1422	1553	1685
525	646	777	904	1035	1164	1293	1422	1552	1694
519	646	777	968	1036	1163	1293	1426	1551	1683
518	645	777	905	1052	1165	1294	1423	1553	1682
519	645	777	905	1036	1164	1293	1422	1552	1683
520	646	777	905	1036	1163	1293	1422	1552	1681
520	645	778	906	1034	1163	1294	1422	1551	1681
521	646	777	905	1040	1163	1293	1422	1551	1682
521	647	777	904	1036	1163	1293	1421	1552	1683
520	645	778	904	1035	1164	1292	1422	1554	1682
520	646	777	905	1035	1163	1292	1422	1554	1681
519	646	777	905	1035	1163	1293	1423	1553	1681
520	645	778	904	1036	1163	1294	1421	1564	1682
521	646	776	905	1035	1164	1296	1422	1553	1682
520	646	777	905	1051	1165	1293	1422	1552	1681
520	645	777	906	1036	1164	1293	1423	1552	1682
520	645	778	907	1035	1163	1294	1422	1552	1684
526	646	779	905	1034	1164	1293	1422	1551	1682
521	646	776	910	1035	1164	1294	1422	1551	1685
520	645	777	905	1035	1164	1292	1422	1553	1683
550	686	822	960	1096	1233	1371	1510	1646	1781
551	685	823	960	1096	1232	1372	1509	1645	1781
550	686	822	960	1096	1235	1372	1508	1646	1781
550	687	821	960	1097	1245	1377	1508	1646	1782
551	687	822	963	1095	1234	1372	1508	1646	1782
567	687	822	960	1096	1234	1371	1507	1647	1784
556	686	822	960	1097	1234	1371	1508	1646	1781
551	686	823	960	1096	1234	1372	1508	1646	1781
551	686	822	960	1096	1236	1371	1513	1647	1780
551	687	821	961	1098	1235	1372	1507	1646	1781
550	686	823	960	1096	1234	1371	1508	1646	1781
552	686	822	960	1096	1234	1371	1508	1646	1781
552	686	822	959	1097	1234	1371	1508	1646	1784
556	686	823	959	1096	1234	1372	1508	1657	1782
551	686	823	959	1096	1237	1373	1507	1646	1780
551	686	823	960	1098	1251	1371	1508	1646	1781
550	686	823	960	1096	1234	1372	1508	1645	1782
551	686	822	960	1096	1235	1371	1507	1648	1780
552	686	822	961	1096	1233	1372	1508	1647	1786
551	686	823	959	1096	1233	1374	1509	1646	1784
557	686	822	960	1096	1236	1371	1508	1646	1781
552	685	822	962	1096	1234	1371	1507	1647	1780
551	686	824	960	1096	1234	1371	1507	1646	1782
550	686	822	960	1096	1234	1371	1508	1646	1781
562	823	823	961	1098	1234	1369	1509	1649	1780
552	686	822	960	1096	1233	1373	1508	1664	1781
550	686	822	960	1096	1235	1372	1508	1646	1781
555	686	822	963	1096	1234	1371	1508	1646	1780
552	687	822	960	1095	1234	1373	1508	1645	1783
552	686	827	961	1096	1234	1371	1508	1647	1784
552	686	822	960	1096	1234	1371	1508	1647	1780
552	686	822	959	1096	1234	1373	1507	1646	1782
552	686	822	960	1096	1235	1372	1507	1645	1781
550	686	823	961	1096	1233	1371	1508	1646	1780
551	688	822	959	1107	1235	1372	1571	1645	1787
558	685	822	961	1095	1234	1372	1507	1646	1783
552	703	823	961	1096	1233	1371	1510	1646	1781
552	687	822	959	1097	1233	1373	1508	1645	1782
550	685	823	960	1096	1235	1371	1508	1646	1781
