483	1055	1681	2223	2868	3539	4116	5063	5621	6087
489	1052	1678	2218	2862	3536	4091	5060	5611	6081
489	1054	1677	2220	2862	3530	4090	5053	5610	6073
489	1054	1677	2218	2860	3531	4103	5053	5609	6074
489	1053	1677	2236	2864	3535	4091	5055	5609	6076
489	1052	1677	2219	2866	3532	4092	5052	5610	6073
489	1053	1679	2219	2861	3534	4096	5055	5614	6078
489	1060	1689	2218	2863	3537	4090	5054	5625	6077
489	1052	1677	2217	2861	3530	4091	5053	5610	6079
488	1053	1678	2220	2861	3529	4093	5051	5608	6073
489	1053	1678	2218	2863	3534	4090	5054	5625	6078
489	1052	1676	2217	2862	3530	4105	5052	5609	6075
489	1053	1678	2219	2860	3528	4093	5059	5608	6073
489	1054	1678	2218	2862	3533	4092	5053	5608	6076
489	1052	1677	2218	2860	3542	4091	5055	5610	6074
489	1053	1677	2235	2862	3530	4091	5053	5607	6074
489	1053	1677	2224	2864	3534	4093	5053	5610	6076
490	1052	1677	2219	2863	3531	4089	5052	5611	6085
488	1052	1679	2281	2863	3528	4092	5055	5605	6085
489	1053	1677	2220	2862	3534	4092	5054	5613	6077
489	1054	1679	2218	2861	3531	4090	5053	5610	6074
489	1052	1678	2217	2861	3531	4091	5064	5607	6075
489	1053	1678	2218	2863	3532	4093	5073	5610	6075
489	1052	1681	2219	2861	3530	4096	5055	5609	6074
488	1052	1677	2219	2860	3531	4089	5057	5605	6074
489	1053	1678	2218	2864	3547	4094	5054	5610	6076
488	1052	1676	2218	2875	3530	4093	5052	5607	6073
489	1054	1677	2223	2861	3533	4091	5052	5606	6074
489	1053	1677	2218	2862	3531	4091	5057	5609	6087
489	1053	1677	2220	2862	3530	4090	5055	5608	6090
489	1052	1679	2219	2860	3530	4090	5055	5613	6077
488	1053	1677	2219	2862	3532	4094	5055	5607	6077
488	1053	1677	2218	2863	3530	4092	5064	5609	6074
488	1053	1678	2220	2860	3530	4093	5069	5608	6074
489	1054	1678	2218	2862	3533	4099	5057	5609	6076
488	1053	1677	2218	2861	3531	4089	5056	5607	6074
489	1052	1677	2219	2872	3594	4091	5055	5606	6074
488	1052	1678	2219	2880	3530	4094	5054	5608	6075
488	1056	1678	2218	2861	3533	4093	5053	5608	6074
489	1053	1677	2218	2862	3533	4089	5054	5606	6085
489	1052	1679	2220	2863	3531	4092	5056	5610	6092
490	1053	1677	2218	2862	3531	4090	5056	5612	6075
489	1053	1677	2219	2862	3531	4089	5057	5605	6074
489	1053	1678	2219	2862	3530	4100	5064	5612	6076
488	1052	1678	2218	2861	3531	4092	5069	5607	6074
489	1052	1677	2219	2861	3539	4089	5055	5607	6074
488	1052	1677	2219	2863	3532	4092	5056	5610	6077
488	1052	1678	2229	2862	3530	4092	5056	5608	6075
488	1053	1677	2218	2878	3532	4089	5056	5607	6079
489	1053	1678	2218	2865	3531	4095	5054	5609	6076
490	1052	1677	2220	2861	3529	4093	5053	5618	6210
489	1055	1678	2218	2861	3533	4089	5054	5605	6091
488	1052	1677	2218	2864	3532	4092	5063	5609	6077
489	1052	1677	2218	2861	3530	4091	5054	5608	6073
489	1053	1677	2219	2861	3530	4101	5120	5608	6074
488	1053	1678	2219	2863	3532	4095	5071	5609	6076
489	1052	1678	2218	2862	3536	4092	5054	5609	6073
489	1053	1677	2219	2860	3532	4089	5053	5607	6074
489	1054	1688	2219	2862	3534	4091	5057	5608	6077
489	1052	1677	2218	2878	3530	4090	5056	5607	6081
488	1052	1677	2221	2860	3529	4091	5055	5607	6073
489	1053	1678	2218	2862	3531	4093	5053	5627	6077
489	1052	1677	2219	2861	3531	4093	5052	5608	6091
488	1052	1677	2218	2862	3529	4094	5058	5608	6074
488	1052	1678	2218	2862	3531	4092	5056	5608	6074
489	1051	1677	2219	2861	3539	4095	5056	5606	6074
489	1053	1678	2218	2862	3530	4089	5072	5606	6073
488	1053	1677	2221	2867	3531	4096	5053	5609	6076
489	1054	1677	2219	2860	3531	4093	5052	5607	6075
494	1059	1678	2218	2862	3533	4093	5053	5606	6074
488	1052	1677	2219	2863	3548	4092	5057	5609	6081
488	1052	1679	2219	2861	3530	4090	5055	5608	6074
488	1052	1677	2218	2860	3531	4089	5057	5680	6076
489	1053	1677	2218	2862	3532	4094	5054	5607	6093
488	1053	1677	2220	2861	3531	4094	5057	5609	6074
488	1054	1677	2217	2860	3530	4091	5052	5606	6072
489	1052	1678	2217	2864	3542	4091	5056	5611	6077
488	1052	1678	2220	2861	3530	4091	5071	5609	6074
488	1052	1679	2223	2862	3530	4091	5055	5607	6074
489	1053	1677	2218	2861	3533	4091	5057	5608	6091
488	1052	1676	2220	2862	3530	4091	5052	5608	6072
488	1052	1677	2218	2862	3547	4093	5052	5611	6073
489	1055	1677	2218	2862	3535	4091	5053	5608	6076
488	1053	1677	2217	2861	3529	4090	5066	5607	6076
489	1053	1678	2220	2860	3529	4090	5053	5609	6088
488	1052	1679	2219	2862	3535	4096	5054	5611	6076
489	1052	1678	2219	2861	3532	4089	5052	5608	6073
489	1053	1678	2218	2873	3531	4093	5054	5608	6073
489	1052	1678	2219	2862	3534	4091	5053	5626	6074
490	1053	1684	2219	2860	3533	4089	5052	5609	6073
488	1052	1677	2218	2862	3530	4092	5053	5605	6086
490	1115	1676	2221	2864	3533	4092	5055	5609	6075
489	1053	1678	2218	2860	3547	4089	5053	5616	6076
488	1052	1677	2219	2861	3531	4092	5052	5605	6074
488	1054	1677	2218	2863	3534	4091	5066	5611	6076
488	1052	1679	2218	2861	3531	4090	5053	5610	6074
505	1053	1677	2218	2861	3532	4097	5055	5606	6074
488	1054	1678	2218	2864	3533	4091	5054	5609	6075
488	1052	1677	2220	2877	3531	4091	5052	5610	6073
489	1053	1677	2218	2860	3531	4092	5054	5622	6074
493	1052	1678	2218	2863	3535	4091	5055	5609	6077
489	1053	1677	2219	2861	3531	4090	5052	5611	6079
488	1052	1680	2219	2861	3529	4093	5052	5607	6074
489	1053	1677	2219	2862	3551	4091	5054	5614	6077
488	1052	1677	2218	2864	3530	4090	5052	5610	6073
488	1052	1678	2220	2860	3530	4104	5190	5608	6073
489	1054	1678	2218	2862	3535	4090	5055	5608	6076
488	1069	1678	2218	2862	3534	4089	5055	5611	6075
488	1053	1677	2219	2860	3529	4094	5053	5606	6073
488	1053	1678	2229	2927	3533	4091	5053	5611	6075
489	1052	1677	2218	2860	3531	4090	5052	5626	6079
489	1053	1677	2218	2864	3530	4093	5053	5607	6073
489	1053	1678	2218	2861	3530	4092	5056	5620	6076
489	1053	1677	2218	2861	3532	4090	5055	5606	6073
488	1053	1678	2217	2862	3529	4106	5062	5606	6075
489	1052	1677	2220	2862	3531	4092	5053	5609	6075
488	1053	1678	2218	2862	3530	4110	5054	5608	6075
488	1052	1677	2218	2862	3531	4092	5053	5606	6074
488	1053	1694	2217	2868	3535	4093	5054	5608	6076
488	1052	1679	2218	2861	3530	4090	5052	5611	6074
488	1058	1683	2224	2860	3533	4092	5054	5605	6075
489	1052	1677	2218	2863	3531	4091	5054	5629	6082
488	1052	1677	2221	2861	3531	4091	5054	5608	6073
489	1054	1677	2218	2861	3531	4090	5057	5617	6075
489	1053	1677	2219	2862	3531	4094	5055	5608	6075
488	1053	1677	2220	2861	3530	4111	5058	5608	6074
489	1052	1678	2218	2860	3530	4094	5053	5607	6074
489	1052	1677	2219	2862	3542	4155	5059	5609	6077
489	1052	1677	2218	2863	3531	4090	5056	5607	6073
489	1052	1694	2219	2864	3530	4091	5056	5606	6073
489	1052	1677	2218	2863	3532	4094	5055	5608	6086
488	1053	1678	2218	2863	3531	4093	5053	5607	6074
489	1053	1678	2220	2860	3529	4093	5052	5624	6079
489	1053	1681	2219	2862	3532	4091	5055	5608	6076
488	1052	1677	2219	2861	3532	4090	5067	5612	6076
489	1053	1677	2218	2861	3530	4090	5055	5609	6074
489	1053	1677	2219	2862	3531	4116	5053	5610	6074
490	1052	1677	2218	2862	3531	4092	5053	5607	6074
489	1053	1678	2218	2862	3545	4091	5054	5606	6075
489	1052	1677	2220	2862	3531	4093	5055	5609	6076
489	1053	1677	2240	2861	3532	4089	5056	5608	6076
489	1053	1677	2218	2861	3532	4089	5056	5606	6087
489	1053	1678	2218	2864	3532	4095	5054	5609	6075
489	1052	1679	2219	2861	3530	4093	5051	5631	6075
489	1053	1677	2218	2860	3529	4091	5052	5606	6074
489	1052	1678	2218	2862	3531	4092	5069	5673	6077
501	1102	1745	2298	2972	3627	4201	5266	5728	6274
489	1053	1677	2218	2860	3531	4111	5058	5606	6074
488	1052	1677	2219	2863	3530	4094	5054	5609	6075
488	1052	1678	2219	2873	3530	4095	5053	5607	6074
489	1054	1677	2218	2861	3534	4089	5055	5606	6075
493	1052	1678	2236	2864	3533	4092	5054	5611	6076
488	1052	1677	2219	2861	3530	4094	5052	5607	6091
488	1053	1679	2219	2861	3533	4089	5053	5606	6074
489	1053	1677	2219	2862	3533	4090	5054	5633	6077
488	1053	1677	2217	2862	3530	4090	5052	5610	6073
488	1053	1677	2220	2861	3533	4101	5054	5608	6074
489	1054	1677	2218	2861	3533	4091	5054	5611	6077
488	1052	1677	2218	2862	3535	4110	5054	5608	6074
489	1053	1678	2219	2862	3532	4090	5053	5608	6074
489	1053	1679	2231	3007	3532	4092	5056	5609	6076
488	1052	1678	2218	2862	3532	4090	5056	5608	6080
489	1053	1677	2237	2863	3530	4090	5056	5606	6073
489	1053	1678	2218	2862	3531	4095	5055	5621	6139
489	1054	1678	2217	2861	3531	4094	5053	5607	6074
489	1053	1678	2218	2861	3534	4088	5058	5623	6077
489	1053	1677	2220	2863	3531	4093	5054	5611	6075
488	1053	1677	2218	2862	3531	4107	5053	5609	6075
489	1053	1676	2218	2861	3536	4088	5053	5607	6074
489	1054	1677	2219	2868	3532	4109	5053	5611	6073
488	1052	1678	2217	2861	3530	4093	5051	5609	6074
488	1058	1685	2223	2861	3537	4089	5054	5605	6074
488	1052	1677	2219	2863	3531	4091	5054	5611	6082
488	1053	1677	2238	2861	3529	4093	5052	5607	6074
489	1054	1678	2218	2860	3534	4089	5054	5617	6076
489	1052	1677	2218	2863	3532	4091	5053	5611	6075
489	1053	1677	2218	2861	3530	4095	5058	5609	6089
488	1052	1679	2218	2861	3533	4089	5053	5608	6074
489	1052	1677	2219	2862	3543	4092	5056	5611	6076
489	1052	1677	2219	2862	3531	4092	5054	5608	6073
489	1053	1676	2219	2867	3533	4091	5070	5606	6073
488	1053	1678	2218	2862	3532	4090	5053	5611	6087
488	1053	1678	2282	2864	3529	4093	5053	5607	6074
488	1052	1677	2221	2860	3533	4090	5053	5606	6079
489	1053	1680	2219	2879	3531	4091	5055	5611	6076
488	1052	1677	2218	2861	3531	4093	5064	5608	6076
488	1053	1677	2218	2862	3533	4089	5052	5607	6074
489	1053	1679	2218	2862	3531	4098	5057	5610	6092
490	1052	1677	2218	2861	3532	4090	5056	5606	6074
489	1053	1677	2217	2863	3547	4090	5059	5606	6075
489	1052	1677	2219	2862	3530	4094	5053	5608	6075
488	1053	1677	2223	2862	3533	4093	5069	5608	6074
489	1052	1677	2218	2861	3531	4093	5053	5606	6086
489	1053	1677	2219	2865	3531	4092	5056	5610	6076
489	1052	1679	2217	2861	3530	4091	5055	5614	6076
490	1053	1676	2218	2877	3532	4089	5057	5606	6074
489	1053	1678	2218	2863	3530	4094	5066	5610	6076
489	1052	1677	2220	2860	3530	4094	5053	5608	6073
488	1055	1677	2218	2860	3531	4100	5054	5607	6090
489	1053	1677	2218	2863	3531	4091	5056	5608	6076
