1298	1618	1950	2279	2593	2909	3233	3555	3881	4202
1304	1618	1944	2268	2592	2912	3234	3556	3878	4202
1303	1619	1945	2266	2593	2916	3232	3559	3880	4201
1304	1636	1945	2266	2591	2914	3231	3554	3883	4201
1303	1619	1946	2266	2592	2910	3247	3561	3879	4201
1303	1618	1945	2267	2591	2911	3232	3557	3879	4203
1303	1618	1946	2265	2592	2911	3232	3556	3887	4202
1305	1619	1945	2265	2591	2929	3235	3555	3879	4201
1303	1618	1946	2265	2591	2910	3231	3558	3879	4212
1305	1617	1944	2269	2592	2910	3233	3554	3882	4201
1304	1617	1945	2266	2594	2911	3236	3555	3877	4202
1304	1624	1946	2265	2592	2913	3231	3559	3896	4200
1304	1618	1946	2266	2591	2914	3233	3554	3879	4200
1304	1618	1945	2266	2739	2913	3235	3555	3881	4201
1302	1618	1945	2265	2595	2910	3231	3559	3878	4200
1305	1617	1945	2265	2592	2919	3232	3556	3879	4200
1303	1619	1946	2283	2592	2911	3236	3554	3880	4201
1304	1619	1945	2267	2592	2910	3232	3570	3943	4202
1304	1617	1946	2266	2592	2915	3232	3555	3879	4199
1305	1618	1943	2266	2591	2912	3234	3554	3885	4201
1303	1619	1947	2267	2591	2911	3232	3577	3879	4201
1303	1619	1945	2268	2591	2913	3235	3553	3879	4212
1304	1618	1946	2266	2596	2911	3231	3557	3878	4201
1304	1617	1944	2267	2591	2913	3232	3555	3881	4200
1303	1619	1950	2267	2592	2911	3237	3554	3879	4200
1320	1620	1945	2268	2591	2911	3231	3558	3879	4203
1302	1618	1945	2266	2603	2919	3232	3556	3881	4201
1302	1618	1944	2267	2592	2912	3234	3554	3879	4201
1303	1619	1945	2266	2593	2912	3236	3560	3881	4200
1303	1618	1943	2267	2590	2931	3233	3554	3880	4201
1302	1618	1947	2265	2593	2911	3234	3560	3889	4201
1304	1618	1945	2266	2592	2912	3231	3558	3880	4199
1303	1621	1945	2265	2592	2915	3232	3555	3879	4206
1304	1618	1947	2267	2591	2913	3235	3555	3895	4202
1303	1618	1945	2266	2593	2911	3231	3558	3877	4201
1303	1629	1945	2267	2593	2916	3232	3554	3881	4202
1303	1619	1945	2266	2592	2912	3235	3555	3879	4201
1303	1618	1947	2270	2594	2911	3233	3555	3881	4200
1303	1619	1945	2283	2593	2912	3234	3555	3879	4202
1303	1619	1945	2265	2593	2921	3294	3558	3881	4202
1303	1618	1946	2267	2592	2912	3232	3555	3881	4200
1303	1618	1946	2267	2592	2910	3234	3561	3878	4202
1303	1619	1944	2267	2591	2911	3231	3575	3880	4202
1303	1618	1945	2267	2593	2911	3232	3557	3893	4201
1303	1620	1946	2265	2592	2912	3234	3555	3879	4201
1303	1619	1946	2267	2592	2911	3232	3557	3879	4206
1303	1618	1945	2268	2594	2912	3232	3557	3881	4217
1304	1617	1945	2268	2593	2910	3234	3555	3878	4201
1303	1619	1957	2271	2592	2913	3233	3557	3880	4200
1316	1618	1945	2266	2591	2914	3231	3554	3878	4201
1304	1620	1948	2269	2598	2915	3239	3560	3883	4207
1303	1619	1944	2266	2592	2927	3232	3560	3877	4200
1304	1620	1947	2268	2596	2918	3246	3560	3885	4206
1304	1619	1948	2269	2594	2913	3238	3560	3883	4208
1304	1620	1947	2270	2594	2915	3237	3568	3883	4207
1305	1620	1947	2268	2597	2918	3235	3561	3899	4204
1306	1621	1946	2269	2594	2914	3238	3559	3889	4211
1305	1620	1950	2270	2595	2913	3236	3561	3882	4206
1304	1620	1946	2270	2595	2918	3235	3560	3883	4206
1311	1620	1947	2269	2599	2914	3235	3563	3882	4206
1305	1620	1963	2269	2594	2914	3236	3560	3886	4205
1304	1620	1948	2280	2658	2917	3240	3560	3882	4206
1305	1620	1948	2269	2595	2915	3235	3563	3884	4206
1304	1620	1948	2268	2596	2919	3236	3562	3885	4206
1305	1620	1946	2269	2594	2915	3255	3560	3882	4205
1305	1620	1948	2269	2594	2915	3247	3563	3886	4206
