Linux 3.19.0-56-generic (aegis) 	05.04.2016 	_x86_64_	(1 CPU)

09.41.41      UID       PID  minflt/s  majflt/s     VSZ    RSS   %MEM  Command
09.41.42     1000      5828     17,82      0,00 1785880  48856   1,31  java
09.41.43     1000      5828      0,00      0,00 1785880  48856   1,31  java
09.41.44     1000      5828      0,00      0,00 1785880  48856   1,31  java
09.41.45     1000      5828      0,00      0,00 1785880  48856   1,31  java
09.41.46     1000      5828      0,00      0,00 1785880  48856   1,31  java
09.41.47     1000      5828      0,00      0,00 1785880  48856   1,31  java
09.41.48     1000      5828      0,00      0,00 1785880  48856   1,31  java
09.41.49     1000      5828      0,00      0,00 1785880  48856   1,31  java
09.41.50     1000      5828      0,00      0,00 1785880  48856   1,31  java
09.41.51     1000      5828      0,00      0,00 1785880  48856   1,31  java
Average:     1000      5828      1,80      0,00 1785880  48856   1,31  java
