23	1.000000	0.000000
24	3.000000	1.000000
25	2.000000	1.000000
26	2.000000	2.000000
27	3.000000	3.000000
28	4.000000	4.000000
29	7.000000	7.000000
30	12.000000	12.000000
31	19.000000	19.000000
32	32.000000	43.000000
