40000	1304.565000	99.100000	1.310000
50000	1620.215000		
60000	1947.880000		
70000	2269.010000		
80000	2596.020000		
90000	2915.540000		
100000	3236.650000		
110000	3561.585000		
120000	3884.065000		
130000	4206.820000		
