40000	31.000000	26.000000
50000	12.000000	18.000000
60000	13.000000	21.000000
70000	14.000000	25.000000
80000	18.000000	27.000000
90000	18.000000	31.000000
100000	21.000000	35.000000
110000	34.000000	38.000000
120000	26.000000	41.000000
130000	27.000000	45.000000
